Server Info
Server CPU Core,40
framerate,29.97,29.97,29.97,29.97,29.97,29.97,29.97
bufferLevel,21.306,21.525,25.822,22.608,22.532,23.416,20.118
GMSD,0,0,0.91238,0,0.86030,0,0
bitrateSwitch,0,0,0,0,0,0,0
stalling,0,0,0,0,0,0,0
stallingTime (sec),0,0,0,0,0,0,0
Throughput (Kbps),3536,1292,1156,739,976,1074,537

IP,10.0.0.46
Attribute,HIGH
initTime,2023-04-13 17:09:49.002431
endTime,2023-04-13 17:11:59.711741
liveTime(sec),130.70931
startupDelay,394
Total stalling Event,0
player width,1280
player height,720
time,24.158,29.999,35.465,51.818
elapsed,0.000,5.841,11.307,27.660
bitrate,2000,1401,1401,800
framerate,29.97,29.97,29.97,29.97
bufferLevel,5.993,26.032,30.453,30.661
GMSD,0,0,0.89624,0
bitrateSwitch,0,1,0,1
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),7765,11564,4046,2149

IP,10.0.0.6
Attribute,HIGH
initTime,2023-04-13 17:09:50.600127
endTime,2023-04-13 17:11:59.711744
liveTime(sec),129.111617
startupDelay,402
Total stalling Event,0
player width,1280
player height,720
time,25.717,32.091,39.337,78.869,82.787
elapsed,0.000,6.374,13.620,53.152,57.070
bitrate,400,400,400,400,400
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,21.659,22.372,22.211,23.5,18.905
GMSD,0,0,0.85630,0,0
bitrateSwitch,0,0,0,0,0
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),3536,1292,892,1442,639

IP,10.0.0.50
Attribute,HIGH
initTime,2023-04-13 17:09:50.973757
endTime,2023-04-13 17:11:59.711746
liveTime(sec),128.737989
startupDelay,431
Total stalling Event,0
player width,1280
player height,720
time,26.088,32.843,40.050,110.250,119.248
elapsed,0.000,6.755,13.962,84.162,93.160
bitrate,2000,1401,800,800,400
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,6.054,30.284,30.819,30.679,32.673
GMSD,0,0,0.77344,0,0
bitrateSwitch,0,1,1,0,1
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),7765,12068,2612,1471,973

IP,10.0.0.34
Attribute,HIGH
initTime,2023-04-13 17:09:54.244363
endTime,2023-04-13 17:11:59.711749
liveTime(sec),125.467386
startupDelay,637
Total stalling Event,0
player width,1280
player height,720
time,29.947,35.491,52.657,95.479
elapsed,0.000,5.544,22.710,65.532
bitrate,400,400,400,400
framerate,29.97,29.97,29.97,29.97
bufferLevel,22.069,22.503,20.614,21.324
GMSD,0,0,0.79482,0
bitrateSwitch,0,0,0,0
stalling,0,0,0,0
stallingTime (sec),0,0,0,0
Throughput (Kbps),3536,1292,639,727

IP,10.0.0.14
Attribute,HIGH
initTime,2023-04-13 17:09:55.879375
endTime,2023-04-13 17:11:59.711751
liveTime(sec),123.832376
startupDelay,546
Total stalling Event,0
player width,1280
player height,720
time,32.784,39.945,127.516
elapsed,0.000,7.161,94.732
bitrate,2000,1401,400
framerate,29.97,29.97,29.97
bufferLevel,6.65,30.842,31.201
GMSD,0,0,0.88573
bitrateSwitch,0,1,1
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),7765,12543,1724

IP,10.0.0.44
Attribute,HIGH
initTime,2023-04-13 17:09:58.900753
endTime,2023-04-13 17:11:59.711761
liveTime(sec),120.811008
startupDelay,895
Total stalling Event,0
player width,1280
player height,720
time,34.911,48.105,57.460,61.546,143.964
elapsed,0.000,13.194,22.549,26.635,109.053
bitrate,2000,1401,1401,800,400
framerate,29.97,29.97,29.97,29.97,29.97
bufferLevel,7.264,14.352,30.583,31.811,29.964
GMSD,0,0,0,0,0
bitrateSwitch,0,1,0,1,1
stalling,0,0,0,0,0
stallingTime (sec),0,0,0,0,0
Throughput (Kbps),7765,7869,7741,1471,866

IP,10.0.0.15
Attribute,HIGH
initTime,2023-04-13 17:10:00.816759
endTime,2023-04-13 17:11:59.711764
liveTime(sec),118.895005
startupDelay,1034
Total stalling Event,0
player width,1280
player height,720
time,36.478,77.085
elapsed,0.000,40.607
bitrate,400,400
framerate,29.97,29.97
bufferLevel,22.717,21.725
GMSD,0,0
bitrateSwitch,0,0
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),5095,405

IP,10.0.0.31
Attribute,HIGH
initTime,2023-04-13 17:10:02.063243
endTime,2023-04-13 17:11:59.711766
liveTime(sec),117.648523
startupDelay,1391
Total stalling Event,0
player width,1280
player height,720
time,36.910,122.813
elapsed,0.000,85.903
bitrate,400,400
framerate,29.97,29.97
bufferLevel,23.701,21.897
GMSD,0,0
bitrateSwitch,0,0
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),5095,853

IP,10.0.0.40
Attribute,HIGH
initTime,2023-04-13 17:10:03.036725
endTime,2023-04-13 17:11:59.711769
liveTime(sec),116.675044
startupDelay,728
Total stalling Event,0
player width,1280
player height,720
time,40.083,116.605
elapsed,0.000,76.522
bitrate,2000,800
framerate,29.97,29.97
bufferLevel,6.291,30.918
GMSD,0,0
bitrateSwitch,0,1
stalling,0,0
stallingTime (sec),0,0
Throughput (Kbps),7765,1983

IP,10.0.0.11
Attribute,HIGH
initTime,2023-04-13 17:10:07.265973
endTime,2023-04-13 17:11:59.711779
liveTime(sec),112.445806
startupDelay,1778
Total stalling Event,0
player width,1280
player height,720
time,72.050
elapsed,0.000
bitrate,800
framerate,29.97
bufferLevel,32.693
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),3163

IP,10.0.0.8
Attribute,HIGH
initTime,2023-04-13 17:10:07.697575
endTime,2023-04-13 17:11:59.711781
liveTime(sec),112.014206
startupDelay,833
Total stalling Event,0
player width,1280
player height,720
time,92.395
elapsed,0.000
bitrate,2000
framerate,29.97
bufferLevel,6.073
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),7765

IP,10.0.0.12
Attribute,HIGH
initTime,2023-04-13 17:10:08.238489
endTime,2023-04-13 17:11:59.711784
liveTime(sec),111.473295
startupDelay,1018
Total stalling Event,0
player width,1280
player height,720
time,64.814
elapsed,0.000
bitrate,1401
framerate,29.97
bufferLevel,30.846
GMSD,0
bitrateSwitch,0
stalling,0
stallingTime (sec),0
Throughput (Kbps),12543

IP,10.0.0.18
Attribute,HIGH
initTime,2023-04-13 17:10:08.817722
endTime,2023-04-13 17:11:59.711786
liveTime(sec),110.894064
startupDelay,918
Total stalling Event,0
player width,1280
player height,720
time,72.870,90.694,120.911
elapsed,0.000,17.824,48.041
bitrate,1401,2000,2000
framerate,29.97,29.97,29.97
bufferLevel,30.257,18.734,7.216
GMSD,0,0,0
bitrateSwitch,0,1,0
stalling,0,0,0
stallingTime (sec),0,0,0
Throughput (Kbps),11961,33203,6744

Avg GMSD,0.8705295238095238
Total Bitrate Switch,21
Total Stalling Event, 0

